yearmo;SENT;SENT_ORTH;pdnd;ripo;nipo;cefd;s;indpro;consdur;consnon;consserv;recess;employ;cpi
200612;0.206;0.460;-13.02999973;20.39999962;29;-0.340000004;0.050000001;100.111702;1175.5;2123.399902;6189.299805;0;137249;201.8000031
200701;0.270;0.394;-13.23999977;11.80000019;9;0.25;0.050000001;99.72260284;1183.5;2116.199951;6239;0;137477;202.3999939
200702;0.479;0.658;-13.18999958;17.20000076;23;-4.090000153;0.050000001;100.6919022;1175.099976;2120.899902;6269.899902;0;137558;203.5
200703;0.540;0.767;-13.72999954;10.10000038;21;-4.389999866;0.050000001;100.8856964;1178.5;2150.199951;6283.100098;0;137793;205.3999939
200704;0.596;0.839;-7.179999828;8.399999619;13;-6.019999981;0.050000001;101.5776978;1181.199951;2151;6311.299805;0;137842;206.6999969
200705;0.321;0.519;-7.46999979;5.199999809;28;-1.720000029;0.059999999;101.6481018;1197.699951;2170.300049;6317.799805;0;137993;207.8999939
200706;0.338;0.612;-8.220000267;17.39999962;20;-2.710000038;0.059999999;101.6741028;1178.199951;2177;6351.600098;0;138069;208.3999939
200707;0.247;0.570;-7.96999979;12.10000038;19;-2.819999933;0.059999999;101.5626984;1180.699951;2194.800049;6375.700195;0;138038;208.3000031
200708;0.170;0.343;-8.800000191;14.80000019;17;0.469999999;0.059999999;101.7751007;1192.400024;2174.600098;6432;0;138015;207.8999939
200709;0.114;0.295;-9.609999657;56;5;2.099999905;0.059999999;102.0279007;1202.599976;2195.100098;6447.399902;0;138095;208.5
200710;0.111;0.280;-11.5;25.89999962;23;3.960000038;0.059999999;101.7288971;1209;2196.899902;6476.700195;0;138174;208.8999939
200711;0.102;0.287;-8.970000267;12;39;4.900000095;0.07;102.3184967;1197.699951;2245;6513.200195;0;138284;210.1999969
200712;0.071;0.296;-8.529999733;18;23;6.159999847;0.079999998;102.3074036;1180;2255.899902;6536.899902;0;138392;210
200801;0.202;0.385;-4.880000114;21.20000076;13;3.190000057;0.079999998;102.168602;1168.400024;2252.600098;6575.399902;1;138403;211.1000061
200802;0.249;0.097;-4.269999981;-3.700000048;6;2.25;0.090000004;101.7673035;1148.400024;2238.399902;6594.899902;1;138324;211.6999969
200803;0.178;0.008;-3.680000067;16.70000076;3;3.710000038;0.100000001;101.3985977;1143.699951;2267.600098;6623.899902;1;138275;213.5
200804;0.078;-0.061;4.599999905;26.70000076;5;1.929999948;0.109999999;100.7238007;1139.099976;2276.199951;6655;1;138035;214.8000031
200805;0.026;-0.167;2.50999999;-1.100000024;6;2.720000029;0.129999995;100.1399002;1143.699951;2300.600098;6687.899902;1;137858;216.6000061
200806;0.018;-0.113;2.900000095;-7.400000095;3;3.49000001;0.140000001;99.91410065;1130.400024;2340.600098;6716.100098;1;137687;218.8000031
200807;-0.007;-0.060;1.429999948;8.899999619;4;4.059999943;0.159999996;99.49430084;1100;2356.300049;6728.899902;1;137491;220
200808;0.019;-0.026;1.690000057;-19.89999962;3;3.880000114;0.170000002;97.93669891;1114.300049;2336.800049;6724.600098;1;137213;219.1000061
200809;-0.251;-0.205;5.869999886;;0;11.21000004;0.200000003;93.65850067;1073.199951;2303.100098;6740.100098;1;136753;218.8000031
200810;-0.238;-0.275;7.300000191;;0;12.25;0.219999999;94.58450317;1026.599976;2262.899902;6744.600098;1;136272;216.6000061
200811;-0.611;-0.711;10.18000031;-1.200000048;1;18.22999954;0.230000004;93.34549713;1002.400024;2153;6729.799805;1;135545;212.3999939
200812;-0.504;-0.563;9.119999886;;0;14.57999992;0.219999999;90.71829987;995;2085.300049;6721.200195;1;134839;210.1999969
200901;-0.497;-0.489;7.260000229;;1;11.76000023;0.200000003;88.46829987;1023;2110.300049;6714;1;134055;211.1000061
200902;-0.699;-0.685;4.260000229;10.10000038;2;15.28999996;0.189999998;87.93599701;1006.200012;2130.199951;6688.100098;1;133312;212.1999969
200903;-0.698;-0.657;6.21999979;;2;14.97000027;0.180000007;86.5503006;984.2000122;2106.199951;6682.799805;1;132512;212.6999969
200904;-0.850;-0.826;0.810000002;22.60000038;6;13.85000038;0.189999998;85.85980225;978.7999878;2119.600098;6674.100098;1;131817;213.1999969
200905;-0.767;-0.755;1.25;27.5;4;14.27999973;0.219999999;84.99909973;998.9000244;2131.699951;6661;1;131475;213.8999939
200906;-0.765;-0.804;-0.939999998;23.29999924;8;14.02000046;0.230000004;84.72769928;1006.400024;2168.100098;6678;1;131008;215.6999969
200907;-0.562;-0.526;-2.380000114;;4;10.38000011;0.219999999;85.70909882;1020.799988;2175;6690.399902;0;130668;215.3999939
200908;-0.604;-0.381;-2.309999943;6.199999809;5;11.06999969;0.230000004;86.63330078;1089.099976;2197.899902;6717.200195;0;130485;215.8000031
200909;-0.672;-0.474;-2.369999886;13.80000019;12;9.220000267;0.209999993;87.3615036;995.4000244;2207.199951;6725.200195;0;130244;216
200910;-0.845;-0.515;0.379999995;0.300000012;13;10.96000004;0.189999998;87.54879761;1003.599976;2218.800049;6754.299805;0;130045;216.1999969
200911;-0.936;-0.563;0.180000007;12.19999981;11;11.25;0.180000007;87.91439819;1017.400024;2219.699951;6748.600098;0;130057;216.3000031
200912;-0.883;-0.663;-2.640000105;1.799999952;7;10.05000019;0.230000004;88.23179626;1021.599976;2230.199951;6800.799805;0;129788;215.8999939
201001;-0.866;-0.788;-1.580000043;-3.5;12;8.470000267;0.239999995;89.19360352;1006.099976;2241.5;6808.5;0;129790;216.6999969
201002;-0.792;-0.814;-2.50999999;0.899999976;8;10.02999973;0.25;89.5089035;1005.200012;2246.600098;6841.700195;0;129698;216.6999969
201003;-0.803;-0.924;-3.849999905;12.5;15;8.869999886;0.270000011;90.14489746;1052;2247.199951;6856.899902;0;129879;217.6000061
201004;-0.588;-0.729;-6.460000038;2.099999905;16;7.619999886;0.270000011;90.47399902;1046;2257;6879.299805;0;130110;218
201005;-0.560;-0.782;-7.28000021;8.300000191;14;8.989999771;0.239999995;91.71309662;1041.699951;2241.300049;6927.899902;0;130650;218.1999969
201006;-0.317;-0.604;-6.300000191;6.900000095;15;7.710000038;0.230000004;91.92870331;1044.099976;2243.699951;6943.5;0;130511;218
201007;-0.330;-0.629;-5.730000019;12.30000019;15;8.75;0.239999995;92.2736969;1047.5;2246.199951;6974.5;0;130427;218
201008;-0.246;-0.490;-5.059999943;14.10000038;16;7.989999771;0.230000004;92.61499786;1053.699951;2262.199951;6991.200195;0;130422;218.3000031
201009;-0.239;-0.355;-7.179999828;11.5;15;7.510000229;0.209999993;92.8667984;1056.099976;2279.699951;6991.299805;0;130357;218.3999939
201010;-0.362;-0.567;-9.819999695;11.60000038;25;7.28000021;0.209999993;92.61380005;1079.199951;2297.899902;7009.299805;0;130625;218.6999969
201011;-0.412;-0.660;-10.11999989;10.5;26;9.109999657;0.209999993;92.67720032;1077.5;2323.399902;7032.700195;0;130750;218.8000031
201012;-0.398;-0.524;-10.44999981;8.699999809;20;9.579999924;0.159999996;93.57409668;1078.699951;2339.800049;7052.5;0;130822;219.1999969
201101;-0.388;-0.343;-6.170000076;15.10000038;16;7.690000057;0.150000006;93.37930298;1085;2365.399902;7063.799805;0;130841;220.1999969
201102;-0.326;-0.209;-6.409999847;8.399999619;21;6.849999905;0.150000006;93.00509644;1083.800049;2373.5;7083.399902;0;131053;221.3000031
201103;-0.278;-0.212;-6.590000153;11.69999981;13;7.110000134;0.159999996;93.97799683;1095;2404.399902;7120.299805;0;131288;223.5
201104;-0.281;-0.141;-5.980000019;16.79999924;22;7.929999828;0.150000006;93.65249634;1090.900024;2430.399902;7130.799805;0;131602;224.8999939
201105;-0.139;0.168;-6.179999828;14.10000038;29;5.369999886;0.150000006;93.78780365;1081.199951;2425.100098;7165.899902;0;131703;226
201106;-0.215;0.137;-5.300000191;8.800000191;18;5.880000114;0.140000001;94.03780365;1076.599976;2439.199951;7179;0;131939;225.6999969
201107;-0.242;0.113;-7.309999943;27.60000038;17;6.639999866;0.140000001;94.51460266;1085.699951;2430.5;7215.399902;0;131999;225.8999939
201108;-0.251;0.208;-5.179999828;30;5;6.53000021;0.140000001;95.126297;1085.199951;2433.800049;7231.200195;0;132125;226.5
201109;-0.182;0.089;-4.150000095;;3;5.920000076;0.140000001;95.07319641;1101.300049;2446.699951;7235.200195;0;132358;226.8999939
201110;-0.189;-0.001;-6.25;17.89999962;8;7.860000134;0.140000001;95.72910309;1114.400024;2446.899902;7241.600098;0;132562;226.3999939
201111;-0.332;-0.102;-4.650000095;8.699999809;18;10.90999985;0.129999995;95.74549866;1107.900024;2454.699951;7244.200195;0;132694;226.1999969
201112;-0.365;-0.144;-4.170000076;1.799999952;10;11.71000004;0.129999995;96.21469879;1114.900024;2444.800049;7258.100098;0;132896;225.6999969
201201;-0.425;-0.303;-5.360000134;9.100000381;6;10.80000019;0.129999995;96.80509949;1130.400024;2470;7296.399902;0;133250;226.6999969
201202;-0.353;-0.295;-7.849999905;20;20;9.239999771;0.119999997;97.103302;1145.900024;2501.300049;7340;0;133512;227.6999969
201203;-0.355;-0.149;-9.319999695;24.60000038;24;9.5;0.109999999;96.59729767;1138;2500.5;7355.399902;0;133752;229.3999939
201204;-0.347;-0.230;-5.659999847;17.79999924;20;9.550000191;0.109999999;97.30059814;1137.400024;2500.699951;7380.5;0;133834;230.1000061
201205;-0.327;-0.255;-5.360000134;14.89999962;13;9.229999542;0.119999997;97.50460052;1133.400024;2486.600098;7386.799805;0;133934;229.8000031
201206;-0.460;-0.380;-4.260000229;12.30000019;8;11.27000046;0.109999999;97.49030304;1129.900024;2461.199951;7398.799805;0;134007;229.5
201207;-0.324;-0.240;-3.849999905;15.89999962;19;10.09000015;0.109999999;97.7233963;1134.699951;2460.300049;7421.799805;0;134159;229.1000061
201208;-0.338;-0.187;-6.440000057;14.89999962;11;9.399999619;0.109999999;97.31300354;1138.400024;2498.5;7419.100098;0;134331;230.3999939
201209;-0.329;-0.213;-7.03000021;29.60000038;10;8.899999619;0.119999997;97.2405014;1151.900024;2511.600098;7441.799805;0;134518;231.3999939
201210;-0.265;-0.085;-5.039999962;14.19999981;28;9.510000229;0.119999997;97.56099701;1141.199951;2524.399902;7471.899902;0;134677;231.3000031
201211;-0.394;-0.294;-5.630000114;2.400000095;12;11.23999977;0.119999997;97.95890045;1169.400024;2509.899902;7499.100098;0;134833;230.1999969
201212;-0.423;-0.339;-6.179999828;24.20000076;8;11.48999977;0.119999997;98.20610046;1180.099976;2497.199951;7503.899902;0;135072;229.6000061
201301;-0.343;-0.227;0.790000021;17.79999924;13;10.44999981;0.119999997;98.1989975;1192.599976;2541.300049;7511.899902;0;135263;230.3000031
201302;-0.212;-0.059;0.920000017;32.29999924;10;9.5;0.119999997;98.6835022;1193.199951;2557.5;7531.399902;0;135541;232.1999969
201303;-0.144;-0.049;-0.140000001;13.89999962;17;9.479999542;0.119999997;99.09940338;1180.5;2529.699951;7558.700195;0;135680;232.8000031
201304;-0.245;-0.119;1.149999976;13.60000038;16;9.43999958;0.119999997;98.9897995;1182.300049;2504.300049;7572.700195;0;135871;232.5
201305;-0.191;-0.069;-1.700000048;17;31;8.699999809;0.119999997;99.07820129;1187.099976;2517.699951;7590.200195;0;136093;232.8999939
201306;-0.131;-0.007;-2.569999933;19.29999924;25;7.639999866;0.129999995;99.2141037;1186.900024;2519.600098;7612;0;136274;233.5
201307;-0.226;-0.067;-4.25;19.29999924;23;8.800000191;0.119999997;98.91320038;1190.800049;2538;7618;0;136386;233.6000061
201308;-0.136;-0.068;-5.019999981;20.70000076;16;8.239999771;0.119999997;99.4890976;1187.699951;2538.399902;7650.799805;0;136628;233.8999939
201309;-0.107;-0.050;-7.550000191;30.10000038;24;8.909999847;0.119999997;100.0171967;1188.300049;2547.800049;7677.799805;0;136815;234.1000061
201310;-0.156;-0.078;-4.610000134;25.10000038;33;8.859999657;0.129999995;99.90380096;1191.400024;2552.300049;7721.5;0;137040;233.5
201311;-0.211;-0.148;-5.96999979;20.79999924;31;10.89000034;0.129999995;100.1479034;1201.699951;2563.5;7766.200195;0;137304;233.1000061
201312;-0.099;-0.030;-6.679999828;24.10000038;13;9.470000267;0.129999995;100.3575974;1190.400024;2576.600098;7791.600098;0;137373;233
201401;-0.294;-0.202;-10.92000008;27.60000038;19;9.880000114;0.129999995;99.98280334;1173.900024;2567.699951;7802.100098;0;137548;233.8999939
201402;-0.255;-0.196;-13.06000042;9.399999619;23;9.56000042;0.129999995;100.748497;1204.699951;2598.100098;7812.5;0;137714;234.8000031
201403;-0.252;-0.194;-9.75;28.79999924;32;9.68999958;0.119999997;101.7390976;1231.900024;2592.199951;7871.100098;0;137968;236.3000031
201404;-0.266;-0.204;-3.910000086;10.39999962;28;9.31000042;0.119999997;101.8022995;1230.300049;2620.699951;7886.5;0;138293;237.1000061
201405;-0.213;-0.181;-4.730000019;10.5;23;9.770000458;0.119999997;102.2116013;1238.599976;2617.399902;7922.600098;0;138511;237.8999939
201406;-0.171;-0.160;-6.730000019;13.30000019;32;9.829999924;0.119999997;102.5636978;1249.400024;2632.5;7956.100098;0;138837;238.3000031
201407;-0.042;-0.062;-5.329999924;12.30000019;37;8.529999733;0.119999997;102.8424988;1248.400024;2642;7988.799805;0;139069;238.3000031
201408;-0.075;-0.076;-6.440000057;11.39999962;14;9.899999619;0.119999997;102.6499023;1258.599976;2651.600098;8048.5;0;139257;237.8999939
201409;-0.016;0.029;-5.550000191;22.20000076;17;10.34000015;0.119999997;102.9646988;1259.800049;2633.100098;8071.899902;0;139566;238
201410;-0.112;-0.098;-6.059999943;5.199999809;36;11.38000011;0.109999999;102.9703979;1263.699951;2645.100098;8126.700195;0;139818;237.3999939
201411;-0.048;-0.015;-4.519999981;15.69999981;28;11.21000004;0.109999999;103.6016998;1272.800049;2635.100098;8150.399902;0;140109;236.1999969
201412;0.003;0.056;-4.75;23.60000038;16;10.60000038;0.109999999;103.5920029;1272.699951;2615;8180;0;140377;234.8000031
201501;0.132;0.169;-6.570000172;30.10000038;14;10.51000023;0.109999999;102.7979965;1273.300049;2566.399902;8196.799805;0;140568;233.6999969
201502;0.178;0.227;-7.78000021;-6;12;9.909999847;0.119999997;102.1554031;1276.699951;2583.300049;8223.099609;0;140839;234.6999969
201503;0.128;0.187;-9.930000305;4.5;10;9.100000381;0.119999997;101.8077011;1301.400024;2602.600098;8228.099609;0;140910;236.1000061
201504;-0.064;-0.011;-6.559999943;30.29999924;17;9.18999958;0.119999997;101.2285004;1307.800049;2595;8267.5;0;141194;236.6000061
201505;-0.039;0.068;-7.940000057;6.300000191;23;8.770000458;0.109999999;100.7536011;1311.300049;2624.399902;8297.799805;0;141525;237.8000031
201506;0.010;0.140;-10.10999966;29.29999924;30;8.489999771;0.109999999;100.4529037;1309.800049;2633.800049;8326.700195;0;141699;238.6000061
201507;-0.162;-0.024;-10.22000027;24.60000038;23;10.67000008;0.109999999;101.1100006;1316.5;2652.199951;8358.799805;0;142001;238.6999969
201508;-0.174;-0.047;-10.52000046;19.39999962;10;11.27999973;0.109999999;100.8802032;1322.5;2646.600098;8390.299805;0;142126;238.3000031
201509;-0.270;-0.152;-8.430000305;38;7;12.26000023;0.109999999;100.6080017;1316.599976;2627;8412.900391;0;142281;237.8999939
201510;-0.332;-0.160;-8.930000305;3.599999905;20;12.17000008;0.100000001;100.151001;1308.800049;2611.5;8442.099609;0;142587;237.8000031
201511;-0.409;-0.185;-10.46000004;13.30000019;14;12.30000019;0.100000001;99.38169861;1323;2623.100098;8451.400391;0;142824;237.3000031
201512;-0.380;-0.158;-9.800000191;32.29999924;2;11.44999981;0.100000001;98.85720062;1323.699951;2618.800049;8490.299805;0;143097;236.5
201601;-0.452;-0.278;-6.730000019;;0;13.75;0.100000001;99.40859985;1320.199951;2604;8527.900391;0;143205;236.8999939
201602;-0.433;-0.277;-5.510000229;-4.300000191;5;13.48999977;0.090000004;98.89459991;1342.699951;2604.699951;8579;0;143417;237.1000061
201603;-0.391;-0.221;-5.610000134;-2.5;4;12.64000034;0.090000004;98.1384964;1323.300049;2608.5;8575.099609;0;143654;238.1000061
201604;-0.393;-0.249;-1.080000043;7;8;11.10000038;0.090000004;98.43640137;1329.099976;2631.699951;8625.099609;0;143851;239.3000031
201605;-0.363;-0.249;-3.130000114;8.899999619;19;10.96000004;0.090000004;98.20960236;1330.699951;2642.800049;8651;0;143892;240.1999969
201606;-0.300;-0.205;-1.450000048;32;9;11.13000011;0.079999998;98.6765976;1347.900024;2671.800049;8681.900391;0;144150;241
201607;-0.218;-0.126;-3.940000057;11.5;11;9.760000229;0.079999998;98.83709717;1354.5;2645.699951;8720.400391;0;144521;240.6000061
201608;-0.216;-0.108;-4.610000134;3;8;10.06999969;0.079999998;98.73020172;1351.599976;2651.600098;8746.5;0;144664;240.8000031
201609;-0.324;-0.211;-6.25;46;17;11.60999966;0.079999998;98.62870026;1358;2663.600098;8785.099609;0;144953;241.3999939
201610;-0.307;-0.210;-6.75;9.5;21;11.98999977;0.079999998;98.71260071;1362.599976;2669.5;8796;0;145071;241.6999969
201611;-0.251;-0.196;-6.289999962;-0.100000001;3;11.53999996;0.090000004;98.30039978;1344.699951;2668.600098;8840.299805;0;145201;241.3999939
201612;-0.266;-0.260;-5.400000095;9.899999619;8;11.47000027;0.090000004;98.90630341;1377;2697.300049;8888.5;0;145415;241.3999939
201701;-0.349;-0.260;-7.940000057;5.099999905;10;11.18999958;0.090000004;98.73490143;1370.5;2719.300049;8925.299805;0;145628;242.8000031
201702;-0.311;-0.198;-8.130000114;1.899999976;8;10.22000027;0.090000004;98.4178009;1375;2721.600098;8938.099609;0;145818;243.6000061
201703;-0.272;-0.190;-9.18999958;15.5;14;9.859999657;0.090000004;99.07260132;1366.5;2733.300049;8989.799805;0;145960;243.8000031
201704;-0.354;-0.258;1.690000057;12.19999981;20;8.180000305;0.090000004;100.0544968;1374.400024;2751.100098;9002.200195;0;146165;244.5
201705;-0.267;-0.175;0.790000021;3.400000095;19;7.820000172;0.090000004;100.1389999;1372.300049;2726.899902;9029.5;0;146388;244.6999969
201706;-0.364;-0.284;-0.349999994;9.5;23;8.350000381;0.090000004;100.3147964;1384.300049;2738.5;9054;0;146585;245
201707;-0.388;-0.306;-1.090000033;28.29999924;15;9.279999733;0.090000004;100.1417999;1391.099976;2729;9078.200195;0;146768;244.8000031
201708;-0.426;-0.311;-1.649999976;-4.900000095;8;9.840000153;0.090000004;99.68779755;1384.800049;2753.899902;9102.299805;0;146913;245.5
201709;-0.242;-0.146;-1.470000029;24.89999962;19;8.420000076;0.079999998;99.78289795;1417.300049;2803.600098;9144.299805;0;147012;246.8000031
201710;-0.207;-0.172;-3.00999999;36.5;22;8.449999809;0.079999998;101.0401001;1425.5;2790.199951;9179.099609;0;147153;246.6999969
201711;-0.220;-0.154;-1.74000001;9.199999809;32;9.18999958;0.079999998;101.2259979;1443.800049;2827.199951;9224.799805;0;147353;246.6999969
201712;-0.212;-0.150;-1.49000001;7.199999809;12;8.199999809;0.079999998;101.3878021;1454.099976;2848.5;9299.200195;0;147529;246.5
201801;-0.133;-0.083;-5.349999905;27.60000038;20;7.840000153;0.079999998;101.3450012;1442.400024;2847.699951;9330;0;147662;247.8999939
201802;-0.073;-0.015;-6.880000114;-2.900000095;19;6.889999866;0.079999998;101.7068024;1453;2852.100098;9352.099609;0;148064;249
201803;-0.018;0.070;-7.550000191;22.70000076;17;6.71999979;0.079999998;102.2785034;1452.699951;2847.399902;9424.900391;0;148289;249.6000061
201804;-0.279;-0.200;-5.5;29.70000076;13;5.559999943;0.07;103.4339981;1466.699951;2870;9472.599609;0;148468;250.5
201805;-0.302;-0.173;-7.019999981;10.39999962;23;6.380000114;0.07;102.4735031;1475.800049;2901.600098;9494.700195;0;148801;251.6000061
201806;-0.296;-0.191;-9;22.60000038;36;6.590000153;0.079999998;103.2508011;1471.199951;2878;9563.700195;0;148984;252
201807;-0.241;-0.155;-7.880000114;21.5;25;6.880000114;0.079999998;103.4588013;1477.099976;2889.100098;9596.400391;0;149050;252
201808;-0.239;-0.212;-10.52999973;11.39999962;15;7.159999847;0.079999998;104.1801987;1482.599976;2894.300049;9637.599609;0;149269;252.1000061
201809;-0.298;-0.280;-9.279999733;26.10000038;24;7.460000038;0.079999998;104.1664963;1475;2901.5;9654.099609;0;149326;252.3999939
201810;-0.326;-0.249;-5.179999828;21.29999924;27;11.01000023;0.079999998;104.0475998;1480.800049;2928.699951;9710.099609;0;149471;252.8999939
201811;-0.368;-0.341;-5.650000095;0.899999976;11;10.22000027;0.079999998;103.9602966;1505;2945.699951;9737.099609;0;149573;252
201812;-0.414;-0.287;-4.980000019;-1.399999976;9;10.89999962;0.079999998;103.8690033;1447.599976;2858.600098;9744.5;0;149821;251.1999969
201901;-0.246;-0.107;-9.81000042;-6.599999905;8;9.890000343;0.07;103.2684021;1463.400024;2901;9740;0;150100;251.6999969
201902;-0.202;-0.047;-9.229999542;3.299999952;20;9.460000038;0.079999998;102.8156967;1462.199951;2894.399902;9761.200195;0;150124;252.8000031
201903;-0.156;0.001;-9.289999962;30.60000038;13;9.029999733;0.079999998;102.9000015;1494.300049;2933.100098;9817.099609;0;150348;254.1999969
201904;-0.197;0.026;-9.239999771;29.29999924;18;9.420000076;0.079999998;102.3825989;1496.900024;2970.699951;9861.799805;0;150636;255.5
201905;-0.125;0.003;-9.25;20.89999962;33;9.409999847;0.090000004;102.5755997;1510.300049;2970;9891.900391;0;150713;256.1000061
201906;-0.059;0.123;-9.159999847;38.79999924;24;9.659999847;0.090000004;102.5927963;1520.599976;2969.800049;9935.299805;0;150843;256.1000061
201907;-0.059;0.161;-10.27999973;22.79999924;24;8.789999962;0.090000004;102.2012024;1523.400024;2982.699951;9981.299805;0;150921;256.6000061
201908;0.006;0.234;-8.340000153;12.80000019;10;9;0.090000004;102.9085999;1528.400024;2990.399902;10017.5;0;151081;256.6000061
201909;-0.011;0.253;-6.03000021;21.20000076;15;8.479999542;0.090000004;102.5790024;1542.5;2970.699951;10051.5;0;151244;256.7999878
201910;-0.160;0.124;-7.599999905;8.800000191;20;8.489999771;0.090000004;101.7774963;1529.900024;2999.399902;10078.59961;0;151337;257.2999878
201911;-0.127;0.154;-8.470000267;13.10000038;28;8.659999847;0.090000004;102.0979004;1547.099976;3000.800049;10119.7002;0;151589;257.2000122
201912;-0.135;0.184;-8.550000191;53.40000153;13;8.43999958;0.090000004;101.7631989;1540.599976;3004.600098;10141.2002;0;151789;257
202001;0.027;0.275;-11.53999996;45;13;7.170000076;0.100000001;101.3030014;1550.800049;3014.600098;10204.5;0;152128;258
202002;-0.075;0.144;-14.39000034;24.89999962;20;9.520000458;0.109999999;101.7037964;1550;3004.600098;10230.59961;0;152504;258.7000122
202003;-0.172;0.403;-13.89000034;-8.899999619;5;11.52999973;0.100000001;97.87460327;1353.900024;3118.899902;9289.400391;1;151006;258.1000061
202004;-0.177;0.217;-5.269999981;38.5;9;11.34000015;0.090000004;84.95899963;1195.400024;2691.899902;8134.600098;1;130513;256.3999939
202005;-0.171;0.016;-9.350000381;35.40000153;17;11.38000011;0.090000004;86.33450317;1532.5;2900.100098;8625.400391;0;133155;256.3999939
202006;-0.077;0.166;-10.94999981;36.70000076;36;10.48999977;0.100000001;91.75229645;1676.900024;3053;9159.5;0;137660;257.7999878
202007;-0.027;0.101;-13.94999981;44.5;46;10.72000027;0.100000001;95.24389648;1730.900024;3095.800049;9302.599609;0;139048;259.1000061
202008;-0.011;0.123;-15.94999981;61.90000153;46;10.43000031;0.109999999;96.11730194;1754.400024;3089.199951;9427;0;140713;259.8999939
202009;-0.021;0.072;-15.17000008;33.40000153;65;10.27999973;0.109999999;96.07109833;1774.599976;3156.699951;9550.400391;0;141632;260.2999878
202010;0.103;0.137;-17.5;18.20000076;92;9.909999847;0.119999997;96.82499695;1794;3143.199951;9608.900391;0;142279;260.3999939
202011;0.179;0.290;-20.62999916;38.5;42;9.220000267;0.119999997;97.11830139;1763.699951;3115.600098;9588.099609;0;142612;260.2000122
202012;0.348;0.385;-23.29999924;84.69999695;73;8.729999542;0.129999995;98.13800049;1719.900024;3065.5;9604.200195;0;142497;260.5
202101;0.706;0.621;-25.13999939;37.79999924;119;6.760000229;0.140000001;99.26450348;1912.599976;3252.699951;9692.5;0;143017;261.6000061
202102;1.025;1.129;-25.79999924;32.29999924;131;5.5;0.150000006;96.22309875;1836.900024;3178.5;9684.200195;0;143727;263
202103;1.223;0.449;-22.30999947;21.29999924;151;4.460000038;0.170000002;98.86209869;2124;3430.300049;9904.599609;0;144431;264.8999939
202104;0.963;-0.368;-12.02000046;37.90000153;48;6.320000172;0.180000007;99.02459717;2150.300049;3425.699951;10042.7002;0;144694;267.1000061
202105;1.113;0.126;-10.48999977;34.90000153;43;6.96999979;0.180000007;99.77850342;2065.699951;3409.600098;10149.09961;0;145141;269.2000122
202106;1.222;0.610;-14.34000015;37.70000076;79;6.699999809;0.170000002;100.1922989;2060.5;3477.600098;10263.90039;0;145698;271.7000122
202107;1.406;0.967;-13.77000046;24.39999962;98;7.889999866;0.170000002;100.8723984;1979.800049;3445.600098;10389.5;0;146387;273
202108;1.658;1.221;-16.06999969;23.39999962;40;6.46999979;0.170000002;100.836998;1997.099976;3524.5;10469.40039;0;146904;273.6000061
202109;1.735;1.367;-16.21999931;33.70000076;53;3.970000029;0.170000002;99.84980011;2008.5;3544.800049;10535.5;0;147328;274.2999878
202110;1.721;1.318;-17.64999962;10;101;4.449999809;0.170000002;101.360199;2098.800049;3601.699951;10609;0;148005;276.6000061
202111;2.018;1.656;-14.22000027;70.69999695;92;2.079999924;0.170000002;101.9609985;2096.300049;3630.800049;10663.7998;0;148652;277.8999939
202112;2.278;2.083;-9.970000267;19.39999962;63;1.230000019;0.159999996;101.7586975;1984.099976;3540.899902;10717.2998;0;149240;278.7999878
202201;2.254;1.965;-10.07999992;3.400000095;37;-0.059999999;0.150000006;102.1460037;2137.600098;3634.699951;10771;0;149744;281.1000061
202202;2.058;1.628;-11.71000004;87.90000153;34;1.110000014;0.129999995;102.9981003;2116.399902;3660;10859.40039;0;150458;283.7000122
202203;1.809;1.320;-11.72999954;2.700000048;14;-1.159999967;0.109999999;103.7285995;2112.800049;3756.199951;10962.2002;0;150856;287.5
202204;1.369;0.905;3.619999886;146.8000031;17;1.570000052;0.109999999;104.5223999;2146.5;3732.300049;11032.40039;0;151224;289.1000061
202205;1.247;1.519;6.96999979;6.400000095;15;2.420000076;0.100000001;104.5728989;2084.399902;3750.199951;11119.90039;0;151608;292.2999878
202206;1.187;1.486;7.579999924;61.90000153;9;4.269999981;0.100000001;104.3647995;2116.199951;3813.300049;11206.2002;0;151980;296.2999878
